ID Cliente 2|Segmento
10000305247|PREFERENTE
10000099879|PREFERENTE
10000252119|CLASICO
10000342991|CLASICO
10000201731|CLASICO
10000140508|PREFERENTE
10000186679|CLASICO
10000004237|CLASICO
10000080269|PREFERENTE
10000273221|CLASICO
10000104114|CLASICO
10000124489|PREFERENTE
10000236310|CLASICO
10000353829|CLASICO
10000029997|PREFERENTE
10000132315|CLASICO
10000011329|CLASICO
10000234805|CLASICO
10000059260|CLASICO
10000113211|PREFERENTE
10000145239|CLASICO
10000288022|PREFERENTE
10000100845|CLASICO
10000084768|CLASICO
10000221001|CLASICO
10000026807|CLASICO
10000074945|PREFERENTE
10000035380|PREFERENTE
10000234669|CLASICO
10000070380|CLASICO
10000248588|PREFERENTE
10000316859|CLASICO
10000022758|SWM
10000048535|PREFERENTE
10000120317|CLASICO
10000152648|CLASICO
10000015502|PREFERENTE
10000018141|CLASICO
10000046914|PREMIUM
10000306841|EMPRESAS
10000262872|CLASICO
10000307421|PREFERENTE
10000172797|CLASICO
10000224270|CLASICO
10000218810|CLASICO
10000250451|CLASICO
10000282231|PREFERENTE
10000328447|CLASICO
10000191490|CLASICO
10000222789|PREFERENTE
10000139600|CLASICO
10000143843|CLASICO
10000059884|CLASICO
10000356512|CLASICO
10000106498|CLASICO
10000170630|CLASICO
10000005214|PREFERENTE
10000255680|PREMIUM
10000184661|PREFERENTE
10000349575|CLASICO
10000309938|PREFERENTE
10000263028|PREFERENTE
10000000040|CLASICO
10000340538|CLASICO
10000301559|PREFERENTE
10000076119|CLASICO
10000055846|CLASICO
10000039183|CLASICO
10000011161|CLASICO
10000081521|PREFERENTE
10000250969|CLASICO
10000088469|PREFERENTE
10000029045|SWM
10000026219|PREFERENTE
10000315238|PREMIUM
10000163768|CLASICO
10000009001|PREFERENTE
10000208343|CLASICO
10000175524|CLASICO
10000227052|PREFERENTE
10000196384|CLASICO
10000110077|CLASICO
10000043952|CLASICO
10000211634|CLASICO
10000005985|PREFERENTE
10000217446|PREFERENTE
10000234728|PREFERENTE
10000033407|CLASICO
10000180660|CLASICO
10000223868|PREFERENTE
10000353249|CLASICO
10000177226|CLASICO
10000140117|CLASICO
10000233680|PREFERENTE
10000349720|CLASICO
10000082816|CLASICO
10000129262|PREFERENTE
10000158712|CLASICO
10000128882|CLASICO
10000275591|PREFERENTE
10000017021|CLASICO
10000292211|CLASICO
10000212797|CLASICO
10000104155|PREFERENTE
10000007058|CLASICO
10000099364|CLASICO
10000004404|PREMIUM
10000189865|CLASICO
10000288774|PREFERENTE
10000221205|CLASICO
10000182541|PREFERENTE
10000006223|PREFERENTE
10000026750|PREFERENTE
10000057396|PREFERENTE
10000089621|PREFERENTE
10000192043|PREFERENTE
10000183077|PREFERENTE
10000229421|CLASICO
10000226559|CLASICO
10000342179|CLASICO
10000003056|PREFERENTE
10000203549|PREFERENTE
10000009431|CLASICO
10000181226|CLASICO
10000004718|PREFERENTE
10000274307|CLASICO
10000027480|PREFERENTE
10000029365|CLASICO
10000288554|PREFERENTE
10000200183|CLASICO
10000033725|CLASICO
10000001709|PREFERENTE
10000158722|CLASICO
10000179263|PREFERENTE
10000056161|CLASICO
10000131593|CLASICO
10000130577|CLASICO
10000207173|CLASICO
10000343167|PREMIUM
10000160858|PREFERENTE
10000044219|CLASICO
10000039391|CLASICO
10000285473|CLASICO
10000105810|CLASICO
10000027625|CLASICO
10000347015|CLASICO
10000274112|CLASICO
10000351989|PREFERENTE
10000016128|CLASICO
10000019520|PREFERENTE
10000122132|CLASICO
10000021627|CLASICO
10000033685|PREMIUM
10000089005|PREFERENTE
10000180174|PREFERENTE
10000207793|CLASICO
10000337559|CLASICO
10000087999|CLASICO
10000171250|CLASICO
10000023027|CLASICO
10000107098|CLASICO
10000087589|CLASICO
10000181280|PREMIUM
10000284307|CLASICO
10000349789|CLASICO
10000343210|PREFERENTE
10000013732|CLASICO
10000263104|CLASICO
10000175742|PREFERENTE
10000057370|PREMIUM
10000164040|PREFERENTE
10000200271|PREFERENTE
10000058218|CLASICO
10000010037|PREFERENTE
10000289813|CLASICO
10000018073|CLASICO
10000032380|PREFERENTE
10000177866|CLASICO
10000198618|CLASICO
10000296551|CLASICO
10000081498|CLASICO
10000205005|CLASICO
10000042498|PREMIUM
10000353572|CLASICO
10000355526|PREFERENTE
10000005111|PREFERENTE
10000178736|CLASICO
10000072927|CLASICO
10000355557|CLASICO
10000213304|PREFERENTE
10000003901|PREMIUM
10000068942|CLASICO
10000350935|CLASICO
10000263754|CLASICO
10000109261|PREFERENTE
10000111404|CLASICO
10000060990|CLASICO
10000145428|CLASICO
10000168310|PREFERENTE
10000312334|CLASICO
10000019125|PREFERENTE
10000020654|CLASICO
10000342209|PREFERENTE
10000061304|PREFERENTE
10000224531|CLASICO
10000085832|PREFERENTE
10000269783|CLASICO
10000011934|CLASICO
10000013901|CLASICO
10000083150|CLASICO
10000068762|CLASICO
10000246587|CLASICO
10000192960|PREMIUM
10000157479|CLASICO
10000243010|PREFERENTE
10000254632|CLASICO
10000211984|CLASICO
10000312355|CLASICO
10000018634|PREMIUM
10000036099|PREFERENTE
10000151855|CLASICO
10000168471|CLASICO
10000039647|CLASICO
10000230380|CLASICO
10000200730|PREFERENTE
10000206446|CLASICO
10000204394|CLASICO
10000144034|PREFERENTE
10000259689|CLASICO
10000056894|PREMIUM
10000124084|PREFERENTE
10000079279|CLASICO
10000036418|PREMIUM
10000173630|CLASICO
10000205202|CLASICO
10000016529|CLASICO
10000066953|CLASICO
10000298595|PREFERENTE
10000022636|PREFERENTE
10000034568|CLASICO
10000014866|CLASICO
10000180021|PREMIUM
10000335233|CLASICO
10000301053|CLASICO
10000263155|CLASICO
10000006809|PREMIUM
10000112482|CLASICO
10000165357|CLASICO
10000304327|PREFERENTE
10000073116|CLASICO
10000000581|PREFERENTE
10000042462|CLASICO
10000243265|PREFERENTE
10000289052|CLASICO
10000049507|CLASICO
10000008313|CLASICO
10000034234|PREMIUM
10000005115|PREFERENTE
10000053893|CLASICO
10000341196|PREFERENTE
10000317254|CLASICO
10000169756|CLASICO
10000289908|CLASICO
10000300171|CLASICO
10000333799|CLASICO
10000300834|PREFERENTE
10000341575|CLASICO
10000315088|CLASICO
10000083058|PREFERENTE
10000084198|CLASICO
10000152730|PREFERENTE
10000297637|PREFERENTE
10000243751|CLASICO
10000333285|CLASICO
10000030033|CLASICO
10000291526|CLASICO
10000060572|CLASICO
10000308610|CLASICO
10000269178|CLASICO
10000238125|PREFERENTE
10000244201|CLASICO
10000106931|PREFERENTE
10000243814|CLASICO
10000235083|PREMIUM
10000207136|CLASICO
10000325352|CLASICO
10000274011|CLASICO
10000082941|PREFERENTE
10000068983|CLASICO
10000278721|PREFERENTE
10000166010|PREFERENTE
10000304303|CLASICO
10000176392|PREFERENTE
10000007745|PREFERENTE
10000067492|PREFERENTE
10000016941|PREMIUM
10000003814|PREFERENTE
10000116806|CLASICO
10000031933|PREFERENTE
10000070387|PREFERENTE
10000293306|CLASICO
10000322846|CLASICO
10000348331|PREFERENTE
10000233645|CLASICO
10000233577|CLASICO
10000279990|CLASICO
10000235671|PREFERENTE
10000070329|CLASICO
10000046103|CLASICO
10000027941|CLASICO
10000319180|CLASICO
10000058569|PREFERENTE
10000236096|CLASICO
10000071359|CLASICO
10000042419|PREFERENTE
10000073598|PREMIUM
10000000537|CLASICO
10000074383|CLASICO
10000109221|CLASICO
10000180888|CLASICO
10000232195|CLASICO
10000285697|CLASICO
10000071411|CLASICO
10000342410|PREFERENTE
10000021485|PREFERENTE
10000338847|CLASICO
10000343239|PREFERENTE
10000076719|CLASICO
10000050202|CLASICO
10000256706|CLASICO
10000145984|PREFERENTE
10000153002|CLASICO
10000069215|PREFERENTE
10000037302|PREFERENTE
10000079897|CLASICO
10000042510|CLASICO
10000130129|CLASICO
10000176196|CLASICO
10000150310|PREFERENTE
10000049641|CLASICO
10000324792|PREFERENTE
10000174785|PREFERENTE
10000228824|PREFERENTE
10000028078|CLASICO
10000063820|CLASICO
10000058389|PREFERENTE
10000090147|PREFERENTE
10000255036|CLASICO
10000248899|CLASICO
10000307435|PREMIUM
10000004012|PREMIUM
10000150258|CLASICO
10000166676|PREFERENTE
10000017383|CLASICO
10000052401|CLASICO
10000296949|CLASICO
10000255275|CLASICO
10000140575|PREFERENTE
10000021013|CLASICO
10000176499|PREFERENTE
10000179157|CLASICO
10000093711|CLASICO
10000356052|CLASICO
10000269218|PREFERENTE
10000262356|PREFERENTE
10000087676|CLASICO
10000028834|PREMIUM
10000357435|PREFERENTE
10000101309|PREFERENTE
10000113680|CLASICO
10000009175|CLASICO
10000022444|CLASICO
10000148529|CLASICO
10000120065|CLASICO
10000274216|CLASICO
10000334701|PREFERENTE
10000022382|PREFERENTE
10000205791|CLASICO
10000212407|PREFERENTE
10000003300|CLASICO
10000231708|CLASICO
10000054625|CLASICO
10000174335|PREFERENTE
10000278133|CLASICO
10000226209|PREFERENTE
10000040378|CLASICO
10000141834|CLASICO
10000022593|CLASICO
10000245841|PREFERENTE
10000257051|CLASICO
10000220237|CLASICO
10000292856|PREFERENTE
10000063971|CLASICO
10000018615|CLASICO
10000210012|CLASICO
10000249492|CLASICO
10000229684|CLASICO
10000009945|CLASICO
10000048177|CLASICO
10000050077|PREMIUM
10000166318|PREFERENTE
10000097012|CLASICO
10000047386|CLASICO
10000061082|CLASICO
10000177613|CLASICO
10000074499|CLASICO
10000264776|PREFERENTE
10000146274|PREFERENTE
10000074902|PREFERENTE
10000174448|PREFERENTE
10000260367|CLASICO
10000339787|CLASICO
10000093341|PREFERENTE
10000075476|PREFERENTE
10000233887|PREFERENTE
10000085102|CLASICO
10000103489|CLASICO
10000329548|CLASICO
10000019006|CLASICO
10000167188|PREFERENTE
10000338978|CLASICO
10000197940|PREFERENTE
10000333209|PREFERENTE
10000079396|PREFERENTE
10000279029|CLASICO
10000173276|CLASICO
10000098482|CLASICO
10000023610|CLASICO
10000286302|CLASICO
10000055565|CLASICO
10000192032|PREFERENTE
10000043562|PREFERENTE
10000328468|CLASICO
10000302213|PREFERENTE
10000213014|CLASICO
10000062352|PREFERENTE
10000042747|PREFERENTE
10000347385|CLASICO
10000220919|CLASICO
10000076358|CLASICO
10000175431|CLASICO
10000119793|PREFERENTE
10000031733|CLASICO
10000292106|CLASICO
10000209527|PREFERENTE
10000086693|CLASICO
10000165522|CLASICO
10000139421|CLASICO
10000323344|CLASICO
10000289958|CLASICO
10000069280|PREFERENTE
10000112291|CLASICO
10000288020|CLASICO
10000042204|CLASICO
10000310106|PREFERENTE
10000029045|SWM
10000200758|CLASICO
10000087522|PREMIUM
10000086023|CLASICO
10000175969|PREFERENTE
10000291012|PREFERENTE
10000016853|PREFERENTE
10000277367|PREFERENTE
10000288893|CLASICO
10000341435|CLASICO
10000163884|CLASICO
10000345787|CLASICO
10000041253|PREFERENTE
10000136606|CLASICO
10000200358|PREFERENTE
10000308120|CLASICO
10000025746|PREFERENTE
10000087579|PREFERENTE
10000095085|PREFERENTE
10000080894|PREFERENTE
10000318220|CLASICO
10000131225|PREFERENTE
10000212380|CLASICO
10000026574|PREFERENTE
10000001593|PREFERENTE
10000253622|CLASICO
10000008791|CLASICO
10000170260|CLASICO
10000333822|CLASICO
10000154568|CLASICO
10000199486|PREFERENTE
10000256163|PREFERENTE
10000121429|PREFERENTE
10000155887|CLASICO
10000007089|CLASICO
10000143224|PREMIUM
10000193767|PREFERENTE
10000035713|PREMIUM
10000080639|CLASICO
10000289784|CLASICO
10000157794|CLASICO
10000074404|CLASICO
10000243774|CLASICO
10000055347|PREFERENTE
10000224490|CLASICO
10000210187|CLASICO
10000103867|CLASICO
10000064815|PREFERENTE
10000251250|CLASICO
10000099952|CLASICO
10000280779|PREFERENTE
10000110491|PREMIUM
10000011175|CLASICO
10000180256|CLASICO
10000350421|CLASICO
10000034407|CLASICO
10000205503|PREMIUM
10000316272|CLASICO
10000227696|CLASICO
10000060324|PREFERENTE
10000238642|CLASICO
10000170799|CLASICO
10000222813|CLASICO
10000173955|PREFERENTE
10000146016|PREFERENTE
10000044793|PREFERENTE
10000329664|PREFERENTE
10000297937|CLASICO
10000091387|PREFERENTE
10000313646|PREFERENTE
10000222335|PREFERENTE
10000008120|PREFERENTE
10000047738|SWM
10000300485|CLASICO
10000022918|CLASICO
10000149377|CLASICO
10000116214|CLASICO
10000187135|CLASICO
10000273795|PREFERENTE
10000278553|CLASICO
10000077186|CLASICO
10000195164|CLASICO
10000017404|PREFERENTE
10000011138|CLASICO
10000274020|PREMIUM
10000016051|CLASICO
10000208231|PREFERENTE
10000140918|PREFERENTE
10000101996|CLASICO
10000085216|CLASICO
10000196999|PREFERENTE
10000054604|CLASICO
10000101532|PREFERENTE
10000052971|PREFERENTE
10000184726|PREMIUM
10000092111|PREFERENTE
10000144099|PREMIUM
10000048725|PREMIUM
10000093765|CLASICO
10000023797|PREFERENTE
10000004700|PREFERENTE
10000051281|CLASICO
10000029517|CLASICO
10000131424|PREFERENTE
10000077415|CLASICO
10000029482|CLASICO
10000020286|CLASICO
10000006892|PREFERENTE
10000215031|PREFERENTE
10000189758|CLASICO
10000232833|CLASICO
10000189863|CLASICO
10000014627|CLASICO
10000153639|PREFERENTE
10000174153|CLASICO
10000357719|CLASICO
10000057758|PREFERENTE
10000177682|CLASICO
10000065596|PREMIUM
10000252922|CLASICO
10000297375|PREFERENTE
10000230294|CLASICO
10000065442|PREFERENTE
10000311444|PREFERENTE
10000239928|PREFERENTE
10000176053|PREFERENTE
10000082157|CLASICO
10000154791|CLASICO
10000005292|CLASICO
10000133556|PREFERENTE
10000069684|PREFERENTE
10000240477|CLASICO
10000198394|PREFERENTE
10000322064|CLASICO
10000083624|CLASICO
10000120378|CLASICO
10000231212|PREFERENTE
10000166188|CLASICO
10000310548|CLASICO
10000216504|CLASICO
10000033910|PREFERENTE
10000318453|CLASICO
10000069390|PREFERENTE
10000253285|PREFERENTE
10000167803|CLASICO
10000185338|PREFERENTE
10000028831|CLASICO
10000139666|CLASICO
10000210430|PREFERENTE
10000047945|PREFERENTE
10000054546|CLASICO
10000028549|CLASICO
10000123678|PREFERENTE
10000298743|CLASICO
10000265968|CLASICO
10000175753|PREFERENTE
10000253757|CLASICO
10000070173|PREFERENTE
10000262072|CLASICO
10000217933|PREFERENTE
10000039506|CLASICO
10000030025|CLASICO
10000032561|PREFERENTE
10000201053|CLASICO
10000032147|CLASICO
10000149973|PREFERENTE
10000073766|CLASICO
10000241557|CLASICO
10000141642|CLASICO
10000267543|CLASICO
10000061292|PREFERENTE
10000020400|PREFERENTE
10000160732|CLASICO
10000039755|PREFERENTE
10000087762|CLASICO
10000115351|CLASICO
10000241214|CLASICO
10000122429|PREFERENTE
10000133401|CLASICO
10000195293|PREFERENTE
10000182381|CLASICO
10000237158|CLASICO
10000169626|PREFERENTE
10000025000|CLASICO
10000356933|PREFERENTE
10000298650|CLASICO
10000299663|PREFERENTE
10000221075|PREFERENTE
10000066142|CLASICO
10000276835|CLASICO
10000149125|CLASICO
10000211415|CLASICO
10000123223|CLASICO
10000131137|PREFERENTE
10000002524|PREFERENTE
10000002316|CLASICO
10000220212|PREFERENTE
10000228960|CLASICO
10000240658|PREFERENTE
10000215384|CLASICO
10000159035|PREMIUM
10000039513|CLASICO
10000118607|CLASICO
10000357188|CLASICO
10000082485|PREMIUM
10000228939|CLASICO
10000009805|CLASICO
10000146019|PREFERENTE
10000255147|CLASICO
10000157082|PREFERENTE
10000125024|CLASICO
10000102646|PREFERENTE
10000238260|CLASICO
10000320388|PREFERENTE
10000188542|CLASICO
10000058630|CLASICO
10000080195|CLASICO
10000066013|PREFERENTE
10000223214|CLASICO
10000142610|CLASICO
10000133396|PREMIUM
10000024204|CLASICO
10000130677|CLASICO
10000050821|CLASICO
10000017409|PREFERENTE
10000118735|PREFERENTE
10000247952|CLASICO
10000286839|CLASICO
10000147632|CLASICO
10000081576|PREFERENTE
10000125725|CLASICO
10000254787|PREFERENTE
10000228038|PREFERENTE
10000095732|CLASICO
10000239097|CLASICO
10000295957|CLASICO
10000280257|CLASICO
10000243607|PREFERENTE
10000177250|CLASICO
10000089738|CLASICO
10000164003|CLASICO
10000210741|CLASICO
10000320443|PREFERENTE
10000182681|PREFERENTE
10000188006|CLASICO
10000046029|PREFERENTE
10000151186|CLASICO
10000106852|CLASICO
10000165739|PREFERENTE
10000145903|PREFERENTE
10000029657|CLASICO
10000133893|CLASICO
10000199614|PREFERENTE
10000084989|PREFERENTE
10000018805|PREFERENTE
10000069570|PREFERENTE
10000085613|PREMIUM
10000153557|PREFERENTE
10000108847|CLASICO
10000032394|CLASICO
10000006904|PREFERENTE
10000000908|CLASICO
10000305051|CLASICO
10000261530|PREFERENTE
10000081040|CLASICO
10000227445|CLASICO
10000050616|PREFERENTE
10000052609|CLASICO
10000097021|PREFERENTE
10000132964|PREFERENTE
10000009678|CLASICO
10000326044|CLASICO
10000046631|PREFERENTE
10000177596|PREFERENTE
10000306367|CLASICO
10000180422|CLASICO
10000013234|CLASICO
10000027877|CLASICO
10000006566|PREFERENTE
10000133667|PREMIUM
10000154034|CLASICO
10000007246|CLASICO
10000103248|PREFERENTE
10000168873|PREFERENTE
10000287345|CLASICO
10000144655|CLASICO
10000122574|CLASICO
10000128256|PREFERENTE
10000092140|CLASICO
10000255365|CLASICO
10000128678|CLASICO
10000095375|CLASICO
10000172566|CLASICO
10000103571|CLASICO
10000151926|CLASICO
10000162631|CLASICO
10000062744|CLASICO
10000277525|CLASICO
10000021955|PREMIUM
10000147405|CLASICO
10000227474|CLASICO
10000209601|CLASICO
10000189275|CLASICO
10000298320|PREFERENTE
10000020567|SWM
10000005547|PREFERENTE
10000127350|CLASICO
10000151398|CLASICO
10000150531|PREMIUM
10000194883|CLASICO
10000113885|CLASICO
10000156380|PREMIUM
10000338043|PREFERENTE
10000268262|CLASICO
10000163898|CLASICO
10000178093|PREMIUM
10000315622|CLASICO
10000107432|PREFERENTE
10000154070|CLASICO
10000274018|CLASICO
10000316554|CLASICO
10000020340|CLASICO
10000006658|PREFERENTE
10000246747|PREFERENTE
10000077035|CLASICO
10000160104|CLASICO
10000188692|PREFERENTE
10000019502|CLASICO
10000314675|CLASICO
10000096107|PREFERENTE
10000017904|SWM
10000079284|PREFERENTE
10000179176|PREFERENTE
10000145817|CLASICO
10000064501|CLASICO
10000357781|CLASICO
10000139726|CLASICO
10000048088|CLASICO
10000090785|PREMIUM
10000029948|CLASICO
10000260165|CLASICO
10000118885|PREFERENTE
10000291014|CLASICO
10000008447|PREFERENTE
10000009734|CLASICO
10000052355|PREMIUM
10000040026|CLASICO
10000193495|PREFERENTE
10000330857|CLASICO
10000140282|CLASICO
10000276176|CLASICO
10000107909|CLASICO
10000106814|CLASICO
10000099332|CLASICO
10000190821|CLASICO
10000153875|CLASICO
10000209159|CLASICO
10000056116|PREFERENTE
10000140045|CLASICO
10000028655|PREFERENTE
10000314766|CLASICO
10000136350|CLASICO
10000338328|CLASICO
10000088646|CLASICO
10000177652|CLASICO
10000121194|PREMIUM
10000318779|PREFERENTE
10000320235|CLASICO
10000063371|CLASICO
10000275771|CLASICO
10000163466|CLASICO
10000221178|CLASICO
10000197385|CLASICO
10000028601|PREFERENTE
10000185173|CLASICO
10000183393|PREFERENTE
10000094471|CLASICO
10000140526|PREFERENTE
10000012433|CLASICO
10000221185|PREFERENTE
10000068840|PREFERENTE
10000156656|CLASICO
10000058735|CLASICO
10000093376|PREFERENTE
10000208138|CLASICO
10000028534|CLASICO
10000219715|PREFERENTE
10000115372|CLASICO
10000192857|CLASICO
10000040050|PREFERENTE
10000003539|PREMIUM
10000215656|CLASICO
10000065042|CLASICO
10000039815|CLASICO
10000154231|PREFERENTE
10000337357|CLASICO
10000288800|PREFERENTE
10000115459|CLASICO
10000240829|CLASICO
10000293658|PREFERENTE
10000268338|CLASICO
10000307960|PREFERENTE
10000245583|CLASICO
10000217496|CLASICO
10000006934|CLASICO
10000282475|CLASICO
10000045808|PREFERENTE
10000057553|CLASICO
10000111679|PREFERENTE
10000084426|CLASICO
10000166681|CLASICO
10000346596|CLASICO
10000067250|CLASICO
10000076179|PREFERENTE
10000001461|PREFERENTE
10000001581|CLASICO
10000075290|CLASICO
10000075592|CLASICO
10000012701|CLASICO
10000269865|PREFERENTE
10000082157|CLASICO
10000133779|PREFERENTE
10000325771|CLASICO
10000022997|PREMIUM
10000029774|PREFERENTE
10000035291|PREMIUM
10000021420|CLASICO
10000073398|CLASICO
10000284311|CLASICO
10000067509|CLASICO
10000062731|PREFERENTE
10000261992|PREFERENTE
10000081408|CLASICO
10000146728|CLASICO
10000233052|CLASICO
10000254520|PREFERENTE
10000004667|PREFERENTE
10000227959|CLASICO
10000156487|CLASICO
10000197247|PREFERENTE
10000041952|CLASICO
10000242150|PREFERENTE
10000098483|CLASICO
10000227747|CLASICO
10000004916|PREFERENTE
10000325308|CLASICO
10000162235|CLASICO
10000055075|CLASICO
10000164207|CLASICO
10000188724|CLASICO
10000274690|CLASICO
10000043972|PREFERENTE
10000095697|PREFERENTE
10000118599|CLASICO
10000027924|PREFERENTE
10000122230|CLASICO
10000163223|CLASICO
10000237575|CLASICO
10000100496|PREFERENTE
10000130665|CLASICO
10000147300|PREFERENTE
10000142150|EMPRESAS
10000082250|PREFERENTE
10000010968|CLASICO
10000244265|CLASICO
10000270205|PREFERENTE
10000316742|PREFERENTE
10000198776|CLASICO
10000248416|CLASICO
10000047540|CLASICO
10000160479|PREFERENTE
10000269746|PREFERENTE
10000266223|PREFERENTE
10000136373|PREFERENTE
10000103475|PREFERENTE
10000017552|PREFERENTE
10000299453|PREFERENTE
10000050180|CLASICO
10000143728|PREFERENTE
10000000156|CLASICO
10000064642|CLASICO
10000284772|PREFERENTE
10000021979|PREFERENTE
10000023105|SWM
10000355697|PREFERENTE
10000012446|PREFERENTE
10000215011|CLASICO
10000018582|PREFERENTE
10000056302|CLASICO
10000071234|PREFERENTE
10000044199|CLASICO
10000128489|CLASICO
10000297648|CLASICO
10000336071|CLASICO
10000244246|PREFERENTE
10000090890|CLASICO
10000064399|CLASICO
10000047675|PREFERENTE
10000159262|PREFERENTE
10000277554|CLASICO
10000093358|CLASICO
10000033839|CLASICO
10000332704|CLASICO
10000320726|CLASICO
10000101420|PREFERENTE
10000076007|CLASICO
10000024545|CLASICO
10000198095|CLASICO
10000166418|PREFERENTE
10000216461|CLASICO
10000332898|PREFERENTE
10000242464|CLASICO
10000044552|PREFERENTE
10000355244|CLASICO
10000343453|CLASICO
10000017495|PREFERENTE
10000123022|PREFERENTE
10000206191|CLASICO
10000258461|CLASICO
10000207688|CLASICO
10000160844|PREFERENTE
10000146812|CLASICO
10000310291|CLASICO
10000056769|CLASICO
10000153831|PREFERENTE
10000098418|PREFERENTE
10000122164|PREFERENTE
10000060544|PREMIUM
10000035200|CLASICO
10000038309|CLASICO
10000056498|CLASICO
10000191039|PREFERENTE
10000075819|CLASICO
10000066765|PREFERENTE
10000197346|PREFERENTE
10000168547|CLASICO
10000023243|PREMIUM
10000011343|CLASICO
10000106364|PREFERENTE
10000081329|CLASICO
10000298690|PREFERENTE
10000156107|CLASICO
10000138129|CLASICO
10000059787|CLASICO
10000300964|PREFERENTE
10000013410|CLASICO
10000335150|PREFERENTE
10000314172|PREFERENTE
10000148547|PREFERENTE
10000266710|CLASICO
10000127511|CLASICO
10000336753|CLASICO
10000220921|CLASICO
10000168610|CLASICO
10000333578|CLASICO
10000103902|PREFERENTE
10000165029|PREMIUM
10000044905|CLASICO
10000288154|PREFERENTE
10000185989|CLASICO
10000107806|CLASICO
10000037195|CLASICO
10000205405|CLASICO
10000248223|PREFERENTE
10000166288|CLASICO
10000082735|PREMIUM
10000003716|CLASICO
10000209376|PREFERENTE
10000346559|CLASICO
10000187463|CLASICO
10000217137|CLASICO
10000161034|PREFERENTE
10000027369|CLASICO
10000101267|CLASICO
10000347811|CLASICO
10000255831|CLASICO
10000149657|PREFERENTE
10000354946|CLASICO
10000065848|CLASICO
10000249196|CLASICO
10000043458|CLASICO
10000198912|PREFERENTE
10000117821|CLASICO
10000217163|PREFERENTE
10000021462|CLASICO
10000068975|CLASICO
10000144023|PREMIUM
10000213782|PREFERENTE
10000339354|CLASICO
10000015567|CLASICO
10000177767|CLASICO
10000075098|PREFERENTE
10000206174|CLASICO
10000122523|PREFERENTE
10000151507|CLASICO
10000006870|CLASICO
10000218748|CLASICO
10000131393|CLASICO
10000002931|PREFERENTE
10000064465|CLASICO
10000319420|PREFERENTE
10000054919|CLASICO
10000068735|CLASICO
10000043318|CLASICO
10000205580|CLASICO
10000265344|CLASICO
10000307619|CLASICO
10000039512|PREFERENTE
10000158888|CLASICO
10000317915|CLASICO
10000090707|CLASICO
10000331652|CLASICO
10000305699|CLASICO
10000064507|CLASICO
10000080378|CLASICO
10000126718|CLASICO
10000011463|PREMIUM
10000073423|CLASICO
10000052949|CLASICO
10000004709|PREFERENTE
10000001137|CLASICO
10000080469|PREFERENTE
10000093533|CLASICO
10000210765|CLASICO
10000140400|PREFERENTE
10000181380|PREFERENTE
10000183307|CLASICO
10000100549|CLASICO
10000080743|CLASICO
10000172106|PREFERENTE
10000332065|CLASICO
10000296215|CLASICO
10000004009|PREMIUM
10000015252|CLASICO
10000139508|PREFERENTE
10000023395|PREMIUM
10000243035|PREFERENTE
10000001670|PREFERENTE
10000059147|CLASICO
10000212087|CLASICO
10000346471|CLASICO
10000298915|CLASICO
10000061293|PREFERENTE
10000239646|CLASICO
10000059819|CLASICO
10000224477|CLASICO
10000149059|PREFERENTE
10000040696|PREFERENTE
10000308733|PREFERENTE
10000153492|CLASICO
10000001045|CLASICO
10000123766|PREFERENTE
10000245344|CLASICO
10000125438|PREFERENTE
10000128861|PREFERENTE
10000182050|PREMIUM
10000121107|PREMIUM
10000227590|PREFERENTE
10000151698|PREFERENTE
10000022774|CLASICO
10000301160|CLASICO
10000213653|PREFERENTE
10000245946|CLASICO
10000218525|PREFERENTE
10000077067|PREFERENTE
10000015483|PREFERENTE
10000100769|CLASICO
10000051939|PREMIUM
10000330009|CLASICO
10000127402|CLASICO
10000316268|PREFERENTE
10000308380|CLASICO
10000031873|PREMIUM
10000276670|PREFERENTE
10000033867|CLASICO
10000172324|CLASICO
10000134926|PREFERENTE
10000203964|CLASICO
10000265666|PREFERENTE
10000229439|CLASICO
10000291518|PREFERENTE
10000186801|CLASICO
10000323602|CLASICO
10000167994|CLASICO
10000249074|CLASICO
10000043407|CLASICO
10000236889|PREFERENTE
10000046927|CLASICO
10000030679|CLASICO
10000127650|CLASICO
10000215376|PREFERENTE
10000191544|CLASICO
10000109698|CLASICO
10000311122|PREFERENTE
10000028463|CLASICO
10000257308|CLASICO
10000244259|PREFERENTE
10000175066|CLASICO
10000324702|PREFERENTE
10000349800|PREFERENTE
10000357633|CLASICO
10000274534|CLASICO
10000133699|CLASICO
10000348192|CLASICO
10000251401|PREFERENTE
10000286693|CLASICO
10000346609|PREFERENTE
10000079610|CLASICO
10000295845|CLASICO
10000175331|CLASICO
10000119326|CLASICO
10000141627|PREFERENTE
10000023962|CLASICO
10000265667|PREFERENTE
10000144892|CLASICO
10000323391|CLASICO
10000139344|CLASICO
10000058541|PREFERENTE
10000250230|PREMIUM
10000200090|CLASICO
10000054745|CLASICO
10000041542|CLASICO
10000030353|PREFERENTE
10000122149|CLASICO
10000157046|CLASICO
10000011123|CLASICO
10000221139|CLASICO
10000317332|CLASICO
10000164042|CLASICO
10000086435|PREFERENTE
10000105217|CLASICO
10000047738|SWM
10000019904|CLASICO
10000202347|PREFERENTE
10000210454|CLASICO
10000119294|PREFERENTE
10000164052|CLASICO
10000022713|CLASICO
10000108730|CLASICO
